route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
366,0000000022025062820250909,0003297432025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00846
231,0000000022025062820250909,0003282512025062820250909,Brentonico,0,SHAPE01584
378,0000000042025062820250909,0003297132025062820250909,Cles. Autostazione,1,SHAPE00218
634,0000000042025062820250909,0003285902025062820250909,Riva Del G.Autostazione,0,SHAPE02102
132,0000000022025062820250909,0003288902025062820250909,Ronchi Valsugana,0,SHAPE00273
200,0000000042025062820250909,0003282822025062820250909,Loc. Cazzanelli di Cornè,0,SHAPE01395
177,0000004512025062820250909,0003290452025062820250909,Hacleri,0,SHAPE01544
357,0000000022025062820250909,0003300242025062820250909,Livo,1,SHAPE00820
366,0000000042025062820250909,0003303092025062820250909,Cles. Autostazione,0,SHAPE00819
336,0000000022025062820250909,0003298312025062820250909,Peio,0,SHAPE00553
102,0000000012025062820250909,0003293692025062820250909,S.Martino di Castrozza,1,SHAPE00369
343,0000000022025062820250909,0003272092025062820250909,Mezzocorona Ftm,1,SHAPE00063
503,0000000042025062820250909,0003284282025062820250909,Rovereto. Via Paoli,0,SHAPE00557
188,0000000022025062820250909,0003291102025062820250909,Pergine V. Intermodale,1,SHAPE00376
349,0000000022025062820250909,0003297952025062820250909,Portolo,0,SHAPE00604
215,0000006512025062820250909,0003287622025062820250909,Raossi,1,SHAPE00123
683,0000000072025062820250909,0003274532025062820250909,Parcheggio,1,SHAPE00008
198,0000000072025062820250909,0003283092025062820250909,Folgaria. Via Battisti,0,SHAPE00423
721,0000000012025062820250909,0003301612025062820250909,Plaze Dei Forni,1,SHAPE00024
243,0000000012025070120250831,0003273892025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00055
60,0000000022025062820250909,0003270882025062820250909,Palu' di Giovo,0,SHAPE00278
186,0000000072025062820250909,0003287992025062820250909,Trento. Autostazione,1,SHAPE00071
641,0000000022025062820250909,0003272452025062820250909,Cavalese. Autostazione,1,SHAPE00303
3,0000000042025062820250909,0003273132025062820250909,Grauno,0,SHAPE01293
157,0000000072025062820250909,0003280322025062820250909,Baitoni,0,SHAPE00032
326,0000000022025062820250909,0003299012025062820250909,Male',1,SHAPE00129
423,0000000012025062820250909,0003305412025062820250909,Riva Del G. Autostazione,0,SHAPE00016
243,0000000012025062820250909,0003271432025062820250909,Cavalese. Autostazione,1,SHAPE00288
368,0000000042025062820250909,0003297882025062820250909,Cles. Autostazione,1,SHAPE01868
181,0000000072025062820250909,0003283752025062820250909,Garniga Vecchia,0,SHAPE00226
215,0000000022025062820250909,0003283482025062820250909,Pozzacchio,0,SHAPE00147
245,0000000072025062820250909,0003275182025062820250909,Ampola Parcheggio,0,SHAPE00178
78,0000004512025062820250909,0003277332025062820250909,Margone,0,SHAPE00215
196,0000000022025062820250909,0003284122025062820250909,Virti,0,SHAPE01486
243,0000000012025062820250909,0003273102025062820250909,Predazzo. Autostazione,1,SHAPE00049
326,0000000022025062820250909,0003299022025062820250909,M.Campiglio.Pietra Gr.,0,SHAPE00286
71,0000000022025062820250909,0003275632025062820250909,Ponte Arche Autostazione,1,SHAPE00011
78,0000000042025062820250909,0003277302025062820250909,Margone,0,SHAPE00215
69,0000000072025062820250909,0003289522025062820250909,Baselga. Municipio,0,SHAPE00198
658,0000000022025062820250909,0003296152025062820250909,Molveno,0,SHAPE00132
196,0000000072025062820250909,0003282392025062820250909,Lavarone Cappella,0,SHAPE00267
200,0000000042025062820250909,0003283042025062820250909,Pilcante,1,SHAPE01487
658,0000000012025062820250909,0003298252025062820250909,Molveno,0,SHAPE01316
245,0000000072025062820250909,0003275222025062820250909,Riva Del G.Autostazione,1,SHAPE00367
507,0000000022025062820250909,0003286192025062820250909,Ala. Staz. Fs,0,SHAPE01234
181,0000000022025062820250909,0003285802025062820250909,Aldeno,0,SHAPE00173
86,0000000022025062820250909,0003288802025062820250909,Olle,0,SHAPE00606
562,0000004512025062820250909,0003292372025062820250909,Pergine V. Intermodale,1,SHAPE00403
364,0000000042025062820250909,0003296872025062820250909,Cles. Autostazione,1,SHAPE00530
123,0000004512025062820250909,0003294212025062820250909,Siror,0,SHAPE01311
63,0000000022025062820250909,0003269742025062820250909,Montesover,1,SHAPE00554
658,0000000042025062820250909,0003300542025062820250909,Mezzolombardo,0,SHAPE00526
641,0000000022025062820250909,0003272432025062820250909,Cavalese. Autostazione,1,SHAPE00303
423,0000000012025062820250909,0003305292025062820250909,Riva Del G. Autostazione,0,SHAPE00016
634,0000000072025062820250909,0003284712025062820250909,Rovereto. Via Paoli,1,SHAPE00052
552,0000004512025062820250909,0003292192025062820250909,Pergine V. Intermodale,1,SHAPE00197
636,0000000022025062820250909,0003281972025062820250909,Tione. Autostazione,1,SHAPE00046
243,0000000012025062820250909,0003269892025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00165
7,0000000022025062820250909,0003269352025062820250909,Sicina,0,SHAPE02196
352,0000000022025062820250909,0003304432025062820250909,Trento Ftm,1,
123,0000000022025062820250909,0003293622025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00490
215,0000006512025062820250909,0003287532025062820250909,Pian Delle Fugazze,0,SHAPE01519
153,0000000072025062820250909,0003278032025062820250909,Comano Terme,0,SHAPE02803
186,0000000022025062820250909,0003287892025062820250909,Centa,0,SHAPE00162
215,0000000022025062820250909,0003283432025062820250909,Rovereto. Via Manzoni,1,SHAPE00118
248,0000000072025062820250909,0003294622025062820250909,Val Canali,0,SHAPE00958
658,0000000022025062820250909,0003295622025062820250909,Mezzolombardo,1,SHAPE00330
721,0000000012025062820250909,0003301502025062820250909,Rabbi Coler,0,SHAPE00269
366,0000000072025062820250909,0003297422025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00846
181,0000000042025062820250909,0003283652025062820250909,Aldeno,0,SHAPE00365
110,0000000022025062820250909,0003284422025062820250909,Riva Del G.Autostazione,0,SHAPE00160
73,0000000022025062820250909,0003275242025062820250909,Tione. Autostazione,1,SHAPE00957
90,0000000022025062820250909,0003289412025062820250909,Levico Terme Autostazione,1,SHAPE01883
243,0000000012025070120250831,0003273802025070120250831,Moena Albergo Trentino,1,SHAPE00572
634,0000000022025062820250909,0003288342025062820250909,Rovereto. Via Paoli,1,SHAPE00291
352,0000000022025062820250909,0003304462025062820250909,Mezzolombardo Ferrovia,0,
71,0000000022025062820250909,0003279192025062820250909,Trento. Autostazione,1,SHAPE00340
71,0000000022025062820250909,0003276202025062820250909,Tione. Autostazione,0,SHAPE00242
123,0000000072025062820250909,0003293942025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00490
562,0000000022025062820250909,0003290872025062820250909,Pergine V. Intermodale,1,SHAPE00159
179,0000000042025062820250909,0003291122025062820250909,Battisti,0,SHAPE00542
549,0000000022025062820250909,0003289422025062820250909,Nogare',0,SHAPE00740
687,0000004512025062820250909,0003282292025062820250909,Laghi di Lamar,1,SHAPE02489
151,0000004512025062820250909,0003271782025062820250909,Trento. Autostazione,1,SHAPE00970
681,0000000392025062820250909,0003302732025062820250909,Cles. Autostazione,0,SHAPE00492
200,0000000022025062820250909,0003282972025062820250909,Rovereto. Via Paoli,1,SHAPE00364
636,0000000022025062820250909,0003278682025062820250909,Tione. Autostazione,1,SHAPE00238
634,0000000072025062820250909,0003286092025062820250909,Bolognano,0,SHAPE00064
326,0000000072025062820250909,0003298872025062820250909,Male',1,SHAPE00090
157,0000004512025062820250909,0003276512025062820250909,Tione. Autostazione,1,SHAPE00006
634,0000000072025062820250909,0003288332025062820250909,Rovereto. Via Paoli,1,SHAPE00291
494,0000000042025062820250909,0003291802025062820250909,Montagnaga,1,SHAPE02281
252,0000000012025062820250909,0003271232025062820250909,P.S.Pellegrino-Fun,0,SHAPE00065
120,0000000022025062820250909,0003269642025062820250909,Cavalese. Autostazione,0,SHAPE02097
507,0000000042025062820250909,0003284382025062820250909,Rovereto. Via Paoli,0,SHAPE02498
522,0000004512025062820250909,0003292842025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00256
245,0000000072025062820250909,0003275152025062820250909,Storo,0,SHAPE00020
687,0000004512025062820250909,0003282302025062820250909,Ranzo,1,SHAPE01446
71,0000000072025062820250909,0003275492025062820250909,Campo Carlo Magno,0,SHAPE00759
243,0000000022025062820250909,0003270142025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00165
175,0000000022025062820250909,0003276762025062820250909,Vezzano. Apt,1,SHAPE00612
634,0000000042025062820250909,0003285732025062820250909,Rovereto. Via Paoli,1,SHAPE00076
634,0000000022025062820250909,0003286102025062820250909,Bolognano,0,SHAPE00064
245,0000000022025062820250909,0003275162025062820250909,Storo,0,SHAPE00020
364,0000006652025062820250909,0003296992025062820250909,Romallo,0,SHAPE01676
134,0000000022025062820250909,0003277612025062820250909,Riva Del G.Autostazione,0,SHAPE00272
237,0000000072025062820250909,0003279902025062820250909,Lagolo-Capolinea,0,SHAPE00321
357,0000000022025062820250909,0003300442025062820250909,Cles. Autostazione,1,SHAPE01232
157,0000000072025062820250909,0003280112025062820250909,Tione. Autostazione,1,SHAPE00220
352,0000000022025062820250909,0003303532025062820250909,Trento Ftm,1,
721,0000000012025062820250909,0003301402025062820250909,Rabbi Coler,0,SHAPE00269
69,0000004512025062820250909,0003291732025062820250909,Trento. Autostazione,1,SHAPE01766
108,0000000022025062820250909,0003293892025062820250909,Trento. Autostazione,1,SHAPE00051
243,0000000072025062820250909,0003270132025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
252,0000000012025062820250909,0003271192025062820250909,Moena Albergo Trentino,1,SHAPE00096
71,0000000022025062820250909,0003278862025062820250909,Campo Carlo Magno,0,SHAPE02214
233,0000000022025062820250909,0003285752025062820250909,Crosano-Via Mazzini,0,SHAPE00662
364,0000000022025062820250909,0003296942025062820250909,Fondo. Via Garibaldi,0,SHAPE00483
110,0000000072025062820250909,0003288242025062820250909,Trento. Autostazione,1,SHAPE00034
522,0000000022025062820250909,0003289912025062820250909,Castello Tesino,0,SHAPE00458
520,0000000072025062820250909,0003290022025062820250909,Borgo V. Valli,0,SHAPE00334
375,0000000022025062820250909,0003296692025062820250909,Fondo. Via Garibaldi,0,SHAPE00438
184,0000000412025062820250909,0003289082025062820250909,Torcegno,0,SHAPE00214
248,0000000022025062820250909,0003293452025062820250909,Fiera di Primiero,1,SHAPE02810
243,0000000022025062820250909,0003271552025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
683,0000000012025062820250909,0003274302025062820250909,Passo Pordoi,0,SHAPE00194
683,0000000012025062820250909,0003274452025062820250909,Passo Pordoi,0,SHAPE00194
231,0000000022025062820250909,0003282872025062820250909,Rovereto. Via Manzoni,1,SHAPE01296
324,0000000072025062820250909,0003298512025062820250909,Male',1,SHAPE00190
3,0000000022025062820250909,0003271072025062820250909,Capriana,0,SHAPE02652
520,0000000022025062820250909,0003290222025062820250909,Levico T. Via Avancini,0,SHAPE00094
175,0000000042025062820250909,0003276982025062820250909,Vigo Cavedine,0,SHAPE00249
636,0000000022025062820250909,0003281812025062820250909,Campo Carlo Magno,0,SHAPE00184
507,0000000072025062820250909,0003287402025062820250909,Trento. Autostazione,0,SHAPE02505
658,0000000012025062820250909,0003298262025062820250909,Spormaggiore,1,SHAPE00873
658,0000000072025062820250909,0003295642025062820250909,Molveno,0,SHAPE00385
3,0000000072025062820250909,0003270992025062820250909,Cavalese. Autostazione,0,SHAPE00667
494,0000004512025062820250909,0003290972025062820250909,Brusago,0,SHAPE01626
175,0000000022025062820250909,0003278762025062820250909,Vigo Cavedine,0,SHAPE00485
134,0000000022025062820250909,0003281722025062820250909,Trento. Autostazione,1,SHAPE00035
522,0000000072025062820250909,0003292732025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00256
658,0000000022025062820250909,0003301242025062820250909,Mezzolombardo,1,SHAPE00005
186,0000000022025062820250909,0003285042025062820250909,Centa,0,SHAPE00162
634,0000000022025062820250909,0003285632025062820250909,Rovereto. Via Paoli,1,SHAPE00076
494,0000000022025062820250909,0003291382025062820250909,Montesover,0,SHAPE01345
134,0000000022025062820250909,0003277262025062820250909,Riva Del G.Autostazione,0,SHAPE00272
634,0000000072025062820250909,0003286002025062820250909,Bolognano,0,SHAPE00064
175,0000000042025062820250909,0003278802025062820250909,Vigo Cavedine,0,SHAPE00485
352,0000000022025062820250909,0003303512025062820250909,Male' Ferrovia,0,
520,0000000022025062820250909,0003289982025062820250909,Borgo Valsugana-C.Intermodale,0,SHAPE02328
721,0000000012025062820250909,0003301352025062820250909,Plaze Dei Forni,1,SHAPE00024
687,0000006272025062820250909,0003280012025062820250909,Vezzano. Apt,0,SHAPE01144
106,0000000412025062820250909,0003293242025062820250909,Caoria,0,SHAPE00311
336,0000000072025062820250909,0003298472025062820250909,Fucine,1,SHAPE00015
248,0000000022025062820250909,0003293432025062820250909,Sagron,0,SHAPE00141
3,0000000072025062820250909,0003270852025062820250909,Cavalese. Autostazione,0,SHAPE01458
186,0000000042025062820250909,0003284912025062820250909,Centa,0,SHAPE00162
157,0000000022025062820250909,0003280332025062820250909,Baitoni,0,SHAPE00032
181,0000000042025062820250909,0003283932025062820250909,Garniga Vecchia,0,SHAPE00226
721,0000000012025062820250909,0003301322025062820250909,Rabbi Coler,0,SHAPE00269
658,0000000072025062820250909,0003296362025062820250909,Molveno,0,SHAPE00132
520,0000000022025062820250909,0003291862025062820250909,Levico Terme Autostazione,1,SHAPE02610
551,0000000022025062820250909,0003292552025062820250909,Pergine V. Intermodale,1,SHAPE00172
332,0000000022025062820250909,0003299752025062820250909,Passo Tonale,0,SHAPE00357
175,0000000022025062820250909,0003278152025062820250909,Vigo Cavedine,1,SHAPE02329
250,0000000022025062820250909,0003293822025062820250909,Lago Calaita,0,SHAPE01163
69,0000000022025062820250909,0003291242025062820250909,Montesover,0,SHAPE00027
153,0000000022025062820250909,0003277552025062820250909,Ponte Arche Autostazione,0,SHAPE00380
721,0000000012025062820250909,0003301652025062820250909,Plaze Dei Forni,1,SHAPE00024
520,0000000022025062820250909,0003289942025062820250909,Borgo Valsugana-C.Intermodale,0,SHAPE01810
352,0000000022025062820250909,0003304362025062820250909,Trento Ftm,1,
181,0000000042025062820250909,0003283782025062820250909,Aldeno,0,SHAPE00365
562,0000000022025062820250909,0003290912025062820250909,Pergine V. Intermodale,1,SHAPE00159
507,0000000022025062820250909,0003284362025062820250909,Avio. Via M.Baldo,0,SHAPE00043
120,0000000042025062820250909,0003272162025062820250909,Trento. Autostazione,1,SHAPE01256
196,0000000072025062820250909,0003287162025062820250909,Rovereto. Staz. Fs,1,SHAPE00092
334,0000000022025062820250909,0003299262025062820250909,Marilleva Solaria,0,SHAPE00715
503,0000000022025062820250909,0003284162025062820250909,Ala. Staz. Fs,0,SHAPE00875
663,0000000012025062820250909,0003273662025062820250909,Passo Fedaia,0,SHAPE00179
134,0000000022025062820250909,0003277142025062820250909,Sarche. Centro Comm.,1,SHAPE01706
634,0000000022025062820250909,0003288542025062820250909,Riva Del G.Autostazione,0,SHAPE02274
71,0000000022025062820250909,0003279252025062820250909,Trento. Autostazione,1,SHAPE00276
243,0000000012025062820250909,0003269912025062820250909,Trento. Autostazione,1,SHAPE02245
618,0000000042025062820250909,0003294732025062820250909,Luxottica-Agordo,0,SHAPE00969
717,0000000022025062820250909,0003309962025062820250909,Borgo Valsugana-C.Intermodale,0,SHAPE00770
352,0000000022025062820250909,0003303732025062820250909,Trento Ftm,1,
721,0000000012025062820250909,0003301692025062820250909,Plaze Dei Forni,1,SHAPE00024
102,0000000022025062820250909,0003293712025062820250909,Feltre. Staz. Fs,0,SHAPE00204
522,0000000022025062820250909,0003290282025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00256
110,0000000022025062820250909,0003284612025062820250909,Bolognano,0,SHAPE00995
243,0000000072025062820250909,0003269922025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00165
366,0000004512025062820250909,0003297512025062820250909,Cles. Autostazione,0,SHAPE00470
250,0000000022025062820250909,0003294082025062820250909,Fiera di Primiero,1,SHAPE01143
179,0000004512025062820250909,0003292002025062820250909,Battisti,0,SHAPE00542
357,0000000022025062820250909,0003300302025062820250909,Livo,1,SHAPE00820
658,0000000072025062820250909,0003301252025062820250909,Mezzolombardo,1,SHAPE00005
3,0000000072025062820250909,0003270902025062820250909,Trento. Autostazione,1,SHAPE02645
663,0000000012025062820250909,0003273572025062820250909,Penia. Str. Pian Trevisan,1,SHAPE00156
366,0000000042025062820250909,0003303052025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00054
157,0000000072025062820250909,0003276472025062820250909,Tione. Autostazione,1,SHAPE00006
391,0000000022025062820250909,0003304652025062820250909,Mezzolombardo,0,SHAPE02054
181,0000004512025062820250909,0003284812025062820250909,Garniga Terme,0,SHAPE00973
151,0000000022025062820250909,0003271872025062820250909,Bosco di Civezzano,0,SHAPE00163
332,0000000022025062820250909,0003298362025062820250909,Fucine,1,SHAPE00125
420,0000000022025062820250909,0003305362025062820250909,Riva Del G. Autostazione,0,SHAPE00050
181,0000000042025062820250909,0003283832025062820250909,Trento. Autostazione,1,SHAPE00087
288,0000000012025062820250909,0003272882025062820250909,Predazzo. Autostazione,1,SHAPE00007
663,0000000012025062820250909,0003273542025062820250909,Passo Fedaia,0,SHAPE00179
336,0000000022025062820250909,0003298482025062820250909,Mezzana. Staz Ftm,1,SHAPE01170
349,0000000022025062820250909,0003297922025062820250909,Portolo,0,SHAPE00632
71,0000000072025062820250909,0003279702025062820250909,Tione. Autostazione,0,SHAPE00075
71,0000000022025062820250909,0003278292025062820250909,Tione. Autostazione,0,SHAPE00242
188,0000000022025062820250909,0003290582025062820250909,Levico T. Via Avancini,0,SHAPE01415
243,0000000012025062820250909,0003271462025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00205
184,0000004512025062820250909,0003289162025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00037
520,0000000012025062820250909,0003289992025062820250909,Levico T. Via Avancini,0,SHAPE00094
110,0000000072025062820250909,0003284262025062820250909,Rovereto. Staz. Fs,0,SHAPE00422
179,0000000022025062820250909,0003291932025062820250909,Pergine V. Intermodale,1,SHAPE02104
245,0000000022025062820250909,0003281642025062820250909,Riva Del G.Autostazione,1,SHAPE00367
507,0000000022025062820250909,0003284152025062820250909,Rovereto. Via Paoli,0,SHAPE01697
198,0000000072025062820250909,0003283122025062820250909,Folgaria. Via Battisti,0,SHAPE01593
551,0000000042025062820250909,0003292632025062820250909,Serso. Centrale Idroelettrica,0,SHAPE00456
110,0000000072025062820250909,0003284792025062820250909,Avio-Carabinieri,0,SHAPE01811
352,0000000022025062820250909,0003304452025062820250909,Trento Ftm,1,
520,0000004512025062820250909,0003290142025062820250909,Trento. Autostazione,1,SHAPE00652
198,0000006272025062820250909,0003288442025062820250909,Zoreri-Soldati,0,SHAPE00344
336,0000000072025062820250909,0003299332025062820250909,Fucine,1,SHAPE00015
71,0000000022025062820250909,0003276372025062820250909,Tione. Autostazione,0,SHAPE00242
243,0000000072025062820250909,0003269812025062820250909,Predazzo. Autostazione,1,SHAPE00049
636,0000000072025062820250909,0003282032025062820250909,Tione. Autostazione,1,SHAPE00046
354,0000000022025062820250909,0003298142025062820250909,Mechel,0,SHAPE00259
123,0000000012025062820250909,0003293812025062820250909,Arten,1,SHAPE01724
683,0000000012025062820250909,0003274252025062820250909,Parcheggio,1,SHAPE00008
243,0000000022025062820250909,0003269822025062820250909,Cavalese. Autostazione,1,SHAPE01249
157,0000000072025062820250909,0003276702025062820250909,Baitoni,0,SHAPE00032
157,0000000042025062820250909,0003276782025062820250909,Tione. Autostazione,1,SHAPE00006
194,0000000022025062820250909,0003285952025062820250909,Aldeno,0,SHAPE00726
203,0000000022025062820250909,0003283372025062820250909,Ometto,0,SHAPE00879
634,0000000022025062820250909,0003288192025062820250909,Bolognano,0,SHAPE00064
243,0000000012025070120250831,0003274042025070120250831,Moena Albergo Trentino,1,SHAPE00572
549,0000004512025062820250909,0003291762025062820250909,Pergine V. Intermodale,1,SHAPE00228
494,0000000022025062820250909,0003291192025062820250909,Montesover,0,SHAPE01352
352,0000000022025062820250909,0003304492025062820250909,Mezzolombardo Ferrovia,0,
243,0000000012025062820250831,0003271532025062820250831,Predazzo. Autostazione,0,SHAPE00025
366,0000000022025062820250909,0003299272025062820250909,Trento. Autostazione,1,SHAPE00265
636,0000000072025062820250909,0003278472025062820250909,Trento. Autostazione,1,SHAPE01003
245,0000000412025062820250909,0003279112025062820250909,Pregasina,0,SHAPE02183
364,0000000022025062820250909,0003296802025062820250909,Cles. Autostazione,1,SHAPE00530
194,0000000042025062820250909,0003286342025062820250909,Aldeno,0,SHAPE00017
181,0000000022025062820250909,0003283762025062820250909,Garniga Vecchia,0,SHAPE00711
520,0000000042025062820250909,0003289772025062820250909,Borgo V. Valli,0,SHAPE02007
188,0000004512025062820250909,0003290432025062820250909,Tenna,1,SHAPE00787
395,0000000042025062820250909,0003300222025062820250909,Toss,0,SHAPE00570
641,0000000022025062820250909,0003272442025062820250909,Alpe Pampeago,0,SHAPE00270
151,0000000042025062820250909,0003271882025062820250909,Bosco di Civezzano,0,SHAPE00163
203,0000005552025062820250909,0003287672025062820250909,Raossi,1,SHAPE00236
636,0000000022025062820250909,0003278602025062820250909,Tione. Autostazione,1,SHAPE00238
375,0000000022025062820250909,0003296502025062820250909,Cles. Autostazione,1,SHAPE00352
658,0000000072025062820250909,0003295502025062820250909,Molveno,0,SHAPE00453
157,0000000072025062820250909,0003276592025062820250909,Tione. Autostazione,1,SHAPE00006
184,0000000042025062820250909,0003289062025062820250909,Torcegno,0,SHAPE00214
494,0000000022025062820250909,0003291882025062820250909,Baselga. Municipio,0,SHAPE01292
562,0000000042025062820250909,0003291052025062820250909,Susa',0,SHAPE00802
658,0000000072025062820250909,0003295772025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00326
55,0000000022025062820250909,0003270652025062820250909,Trento. Autostazione,1,SHAPE01874
658,0000000042025062820250909,0003296142025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00326
155,0000000022025062820250909,0003279352025062820250909,Ponte Arche Autostazione,1,SHAPE00499
663,0000000012025062820250909,0003273492025062820250909,Penia. Str. Pian Trevisan,1,SHAPE00156
423,0000000012025062820250909,0003305472025062820250909,Riva Del G. Autostazione,0,SHAPE00016
248,0000000012025062820250909,0003294062025062820250909,Imer,1,SHAPE01030
507,0000000022025062820250909,0003286182025062820250909,Rovereto. Via Paoli,0,SHAPE02841
134,0000000022025062820250909,0003277352025062820250909,Riva Del G.Autostazione,0,SHAPE00272
60,0000000042025062820250909,0003272922025062820250909,Palu' di Giovo,0,SHAPE00278
237,0000000412025062820250909,0003277692025062820250909,Lagolo-Capolinea,1,SHAPE01103
721,0000000012025062820250909,0003301312025062820250909,Plaze Dei Forni,1,SHAPE00024
181,0000000502025062820250909,0003286412025062820250909,Cimone. Bivio Pietra,1,SHAPE01742
332,0000000022025062820250909,0003299302025062820250909,Mezzana. Staz Ftm,1,SHAPE01265
324,0000000072025062820250909,0003298692025062820250909,Campeggio Al Plan,0,SHAPE00310
364,0000004512025062820250909,0003296862025062820250909,Cles. Autostazione,1,SHAPE00530
243,0000000012025062820250909,0003273082025062820250909,Predazzo. Autostazione,1,SHAPE00049
336,0000000072025062820250909,0003299482025062820250909,Fucine,1,SHAPE00015
120,0000000022025062820250909,0003270262025062820250909,Trento. Autostazione,1,SHAPE01383
721,0000000012025062820250909,0003301482025062820250909,Rabbi Coler,0,SHAPE00269
110,0000004512025062820250909,0003285852025062820250909,Rovereto. Staz. Fs,0,SHAPE01657
580,0000000022025062820250909,0003288092025062820250909,Ala. Staz. Fs,1,SHAPE01525
73,0000000412025062820250909,0003277282025062820250909,Tione. Autostazione,1,SHAPE00425
243,0000000012025070120250831,0003274032025070120250831,Penia. Str. Pian Trevisan,0,SHAPE00055
343,0000000022025062820250909,0003272062025062820250909,Mezzocorona Ftm,1,SHAPE00063
423,0000000012025062820250909,0003305352025062820250909,Riva Del G. Autostazione,0,SHAPE00016
658,0000000022025062820250909,0003296772025062820250909,Mezzocorona-Staz.Fs,0,SHAPE01246
194,0000000022025062820250909,0003286242025062820250909,Pomarolo,1,SHAPE00624
108,0000000022025062820250909,0003293912025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE01108
181,0000000072025062820250909,0003283662025062820250909,Trento. Autostazione,1,SHAPE00636
305,0000000022025062820250909,0003289672025062820250909,Panarotta,0,SHAPE00077
102,0000000022025062820250909,0003294272025062820250909,Feltre. Staz. Fs,0,SHAPE00204
63,0000000022025062820250909,0003269722025062820250909,Montesover,1,SHAPE00554
324,0000000072025062820250909,0003298652025062820250909,Somrabbi,0,SHAPE00906
520,0000000042025062820250909,0003292162025062820250909,Trento. Autostazione,1,SHAPE00062
110,0000000042025062820250909,0003284772025062820250909,Rovereto. Via Manzoni,0,SHAPE00093
326,0000000022025062820250909,0003298992025062820250909,Male',1,SHAPE00090
332,0000000022025062820250909,0003298452025062820250909,Fucine,1,SHAPE00125
123,0000000072025062820250909,0003293582025062820250909,Arten,1,SHAPE00107
663,0000000012025062820250909,0003273752025062820250909,Penia. Str. Pian Trevisan,1,SHAPE00156
132,0000000022025062820250909,0003288952025062820250909,Ronchi Valsugana,0,SHAPE00273
153,0000000022025062820250909,0003274812025062820250909,Ponte Arche Autostazione,0,SHAPE00380
243,0000000012025062820250909,0003271672025062820250909,Predazzo. Autostazione,0,SHAPE00025
375,0000000072025062820250909,0003296682025062820250909,Fondo. Via Garibaldi,0,SHAPE00438
186,0000000022025062820250909,0003287972025062820250909,Trento. Autostazione,1,SHAPE00071
200,0000000042025062820250909,0003285312025062820250909,Ala. Ospedale Bivio,0,SHAPE01387
237,0000000402025062820250909,0003277822025062820250909,Lagolo-Capolinea,1,SHAPE01103
663,0000000012025062820250909,0003273342025062820250909,Passo Fedaia,0,SHAPE00179
186,0000000042025062820250909,0003287342025062820250909,Trento. Autostazione,1,SHAPE00069
641,0000000072025062820250909,0003311312025062820250909,Cavalese. Autostazione,1,SHAPE00303
552,0000000022025062820250909,0003290692025062820250909,Pergine V. Intermodale,1,SHAPE00197
634,0000000022025062820250909,0003286082025062820250909,Bolognano,0,SHAPE00083
658,0000000012025062820250909,0003298202025062820250909,Spormaggiore,1,SHAPE00873
186,0000000022025062820250909,0003287942025062820250909,Centa,0,SHAPE00162
663,0000000012025062820250909,0003273422025062820250909,Passo Fedaia,0,SHAPE00179
157,0000000022025062820250909,0003279432025062820250909,Baitoni,0,SHAPE00032
636,0000000022025062820250909,0003281842025062820250909,Campo Carlo Magno,0,SHAPE00184
157,0000000022025062820250909,0003280092025062820250909,Vestone,0,SHAPE01559
564,0000000412025062820250909,0003292412025062820250909,Borgo V. Ospedale,0,SHAPE01937
683,0000000012025062820250909,0003274422025062820250909,Passo Pordoi,0,SHAPE00194
71,0000000042025062820250909,0003279892025062820250909,Trento. Autostazione,1,SHAPE00276
375,0000000022025062820250909,0003297262025062820250909,Fondo. Via Garibaldi,0,SHAPE02234
520,0000000022025062820250909,0003290252025062820250909,Levico T. Via Avancini,0,SHAPE00094
243,0000000012025070120250831,0003273962025070120250831,Moena Albergo Trentino,1,SHAPE00572
520,0000004512025062820250909,0003290372025062820250909,Borgo V. Valli,0,SHAPE01294
231,0000000042025062820250909,0003282912025062820250909,Rovereto. Via Manzoni,1,SHAPE01096
375,0000000012025062820250909,0003296702025062820250909,Salter,1,SHAPE00437
634,0000000022025062820250909,0003286062025062820250909,Bolognano,0,SHAPE00064
286,0000000042025062820250909,0003275282025062820250909,Ponte Arche Autostazione,1,SHAPE01948
290,0000000022025062820250909,0003291702025062820250909,Baselga. Municipio,1,SHAPE00495
